,restaurant_name,restaurant_phone,restaurant_website,hours,price_range,price_range_num,restaurant_id,cuisines,menus,last_updated,address.city,address.state,address.postal_code,address.street,address.formatted,geo.lat,geo.lon
505,Commissary Barber & Barista,(317) 730-3121,http:///in/indianapolis/765981-commissary-barber-barista/,,,0,3977138586152237,[''],[],2021-01-05T07:28:12.318Z,Indianapolis,IN,46204,304 East New York Street,"304 East New York Street Indianapolis, IN 46204",39.771385,-86.152237
506,Monon Food Company,(317) 744-8530,http:///in/indianapolis/765599-monon-food-company/,,,0,3977155386159225,[''],[],2021-01-05T07:28:12.401Z,Indianapolis,IN,46204,72 W New York St,"72 W New York St Indianapolis, IN 46204",39.771553,-86.159225
507,Tavern at the Point,(317) 756-9609,http:///in/indianapolis/765312-tavern-at-the-point/,,,0,3977273986151901,[''],[],2021-01-05T07:28:12.412Z,Indianapolis,IN,46204,401 Massachusetts Ave,"401 Massachusetts Ave Indianapolis, IN 46204",39.772739,-86.151901
508,Domino's Pizza,(317) 635-3030,http://www.dominos.com,,,0,3977870086161100,"['American', 'Pizza']",[],2021-01-05T07:28:12.664Z,Indianapolis,IN,46204,843 N Capitol Ave,"843 N Capitol Ave Indianapolis, IN 46204",39.7787,-86.1611
509,LouVino,(317) 744-9955,http:///in/indianapolis/769900-louvino/,,,0,3977487686149910,[''],[],2021-01-05T07:28:12.780Z,Indianapolis,IN,46204,530 Massachusetts Avenue,"530 Massachusetts Avenue Indianapolis, IN 46204",39.774876,-86.14991
510,Books & Brews - Mass Ave,(317) 419-3494,http:///in/indianapolis/736190-books-brews-mass-ave/,,,0,3977601286147293,[''],[],2021-01-05T07:28:13.382Z,Indianapolis,IN,46204,643 Massachusetts Ave,"643 Massachusetts Ave Indianapolis, IN 46204",39.776012,-86.147293
511,Primanti Bros. Restaurant and Bar,(317) 384-1046,https://primantibros.com/,,,0,3976550086159700,[''],[],2021-01-05T07:28:28.519Z,Indianapolis,IN,46204,49 West Maryland Street,"49 West Maryland Street Indianapolis, IN 46204",39.7655,-86.1597
512,The Boiling - Indianapolis,(317) 986-6666,http:///in/indianapolis/724139-the-boiling-indianapolis/,,,0,3976737086157490,[''],[],2021-01-05T07:28:28.535Z,Indianapolis,IN,46204,14 East Washington Street,"14 East Washington Street Indianapolis, IN 46204",39.76737,-86.15749
513,Thai Paradise,(317) 822-8382,http:///in/indianapolis/717526-thai-paradise/,,,0,3976847586161232,[''],[],2021-01-05T07:28:28.853Z,Indianapolis,IN,46204,137 W Market St,"137 W Market St Indianapolis, IN 46204",39.768475,-86.161232
514,Old Chicago,(317) 681-8180,,,,0,3976704586158729,"['American', 'Pizza']",[],2021-01-05T07:28:29.050Z,INDIANAPOLIS,IN,46204,10 W Washington St,"10 W Washington St INDIANAPOLIS, IN 46204",39.767045,-86.158729
515,Subway,(317) 636-7881,https://restaurants.subway.com/united-states/in/indianapolis/421-north-alabama?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=28601&utm_campaign=evergreen-2020&y_source=1_MTQ5MTYxMDct,,,0,3977340086152200,[''],[],2021-01-05T07:28:29.643Z,Indianapolis,IN,46204,421 North Alabama,"421 North Alabama Indianapolis, IN 46204",39.7734,-86.1522
516,Wild Eggs,(317) 744-8283,http:///in/indianapolis/670114-wild-eggs/,,,0,3977182086154526,[''],[],2021-01-05T07:28:30.521Z,Indianapolis,IN,46204,314 N Delaware St,"314 N Delaware St Indianapolis, IN 46204",39.77182,-86.154526
517,Smoke Bandit Barbecue,(317) 414-7332,http:///in/indianapolis/667462-smoke-bandit-barbecue/,,,0,3977246186158363,[''],[],2021-01-05T07:28:30.947Z,Indianapolis,IN,46204,350 North Meridian Street,"350 North Meridian Street Indianapolis, IN 46204",39.772461,-86.158363
518,Hyde Park Prime Steakhouse,(317) 536-0270,http:///in/indianapolis/664971-hyde-park-prime-steakhouse/,,,0,3976837986159622,[''],[],2021-01-05T07:28:31.037Z,Indianapolis,IN,46204,51 North Illinois Street,"51 North Illinois Street Indianapolis, IN 46204",39.768379,-86.159622
519,BRU Burger Bar,(317) 635-4278,http:///in/indianapolis/657876-bru-burger-bar/,,,0,3977333186152138,[''],[],2021-01-05T07:28:31.294Z,Indianapolis,IN,46204,410 Massachusetts Avenue,"410 Massachusetts Avenue Indianapolis, IN 46204",39.773331,-86.152138
520,Prime 47- Indy's Steakhouse,(317) 624-0720,http:///in/indianapolis/657864-prime-47-indys-steakhouse/,,,0,3976587386155983,[''],[],2021-01-05T07:28:31.319Z,Indianapolis,IN,46204,47 South Pennsylvania Street,"47 South Pennsylvania Street Indianapolis, IN 46204",39.765873,-86.155983
521,Mass Ave Wine,(317) 972-7966,http:///in/indianapolis/652217-mass-ave-wine/,,,0,3977948886142761,[''],[],2021-01-05T07:28:31.864Z,Indianapolis,IN,46204,878 Massachusetts Avenue,"878 Massachusetts Avenue Indianapolis, IN 46204",39.779488,-86.142761
522,Love Handle,(317) 384-1102,http:///in/indianapolis/652211-love-handle/,,,0,3977916386142525,[''],[],2021-01-05T07:28:31.916Z,Indianapolis,IN,46204,877 Massachusetts Avenue,"877 Massachusetts Avenue Indianapolis, IN 46204",39.779163,-86.142525
523,Latea Bubble Tea Lounge,(317) 405-8138,http:///in/indianapolis/651154-latea-bubble-tea-lounge/,,,0,3977487786149902,[''],[],2021-01-05T07:28:32.068Z,Indianapolis,IN,46204,530 Mass Ave,"530 Mass Ave Indianapolis, IN 46204",39.774877,-86.149902
524,Hubbard & Cravens Coffee and Tea,(317) 295-2336,http:///in/indianapolis/642328-hubbard-cravens-coffee-and-tea/,,,0,3976661386157768,[''],[],2021-01-05T07:28:32.496Z,Indianapolis,IN,46204,11 S Meridian St,"11 S Meridian St Indianapolis, IN 46204",39.766613,-86.157768
525,Condado Tacos,(317) 222-5999,http://www.condadotacos.com?utm_source=extnet&utm_medium=Yext,,,0,3977490086149900,[''],[],2021-01-05T07:28:32.589Z,Indianapolis,IN,46204,530 Massachusetts Ave,"530 Massachusetts Ave Indianapolis, IN 46204",39.7749,-86.1499
526,A&M Baked Goods,(317) 653-1927,http:///in/indianapolis/624354-am-baked-goods/,,,0,3976974586160156,[''],[],2021-01-05T07:28:33.444Z,Indianapolis,IN,46204,101 W Ohio St,"101 W Ohio St Indianapolis, IN 46204",39.769745,-86.160156
527,Buzzy Coffee Co.,(317) 759-9970,http:///in/indianapolis/623349-buzzy-coffee-co/,,,0,3976879186155541,[''],[],2021-01-05T07:28:33.508Z,Indianapolis,IN,46204,120 E Market St,"120 E Market St Indianapolis, IN 46204",39.768791,-86.155541
528,OP Italian Indy,(317) 860-5777,http:///in/indianapolis/623403-op-italian-indy/,,,0,3976639986168343,[''],[],2021-01-05T07:28:33.539Z,Indianapolis,IN,46204,10 S West St,"10 S West St Indianapolis, IN 46204",39.766399,-86.168343
529,Le Peep,(317) 237-3447,http:///in/indianapolis/622529-le-peep/,,,0,3977152686159493,[''],[],2021-01-05T07:28:33.671Z,Indianapolis,IN,46204,301 N Illinois St,"301 N Illinois St Indianapolis, IN 46204",39.771526,-86.159493
530,Michael's Soul Kitchen,(317) 855-6161,http:///in/indianapolis/621401-michaels-soul-kitchen/,,,0,3976962386155182,[''],[],2021-01-05T07:28:33.737Z,Indianapolis,IN,46204,115 E Ohio St,"115 E Ohio St Indianapolis, IN 46204",39.769623,-86.155182
531,Burger Study,(317) 777-7770,http:///in/indianapolis/619655-burger-study/,,,0,3976438186158867,[''],[],2021-01-05T07:28:34.499Z,Indianapolis,IN,46204,28 West Georgia Street,"28 West Georgia Street Indianapolis, IN 46204",39.764381,-86.158867
532,The Garden Table,(317) 638-0321,http:///in/indianapolis/619645-the-garden-table/,,,0,3977225986153473,[''],[],2021-01-05T07:28:34.564Z,Indianapolis,IN,46204,342 Massachusetts Avenue,"342 Massachusetts Avenue Indianapolis, IN 46204",39.772259,-86.153473
533,PIada Italian Street Food,(317) 581-9955,http:///in/indianapolis/618742-piada-italian-street-food/,,,0,3991281186106270,[''],[],2021-01-05T07:28:34.891Z,Indianapolis,IN,46204,8601 River Crossing Boulevard,"8601 River Crossing Boulevard Indianapolis, IN 46204",39.912811,-86.10627
534,Oasis at the Murat,(317) 635-2433,http:///in/indianapolis/601758-oasis-at-the-murat/,,,0,3977479686150894,[''],[],2021-01-05T07:28:35.844Z,Indianapolis,IN,46204,510 N. New Jersey Street,"510 N. New Jersey Street Indianapolis, IN 46204",39.774796,-86.150894
535,Mass Ave Pub,(317) 974-0745,http:///in/indianapolis/580137-mass-ave-pub/,,,0,3977700886145821,[''],[],2021-01-05T07:28:36.812Z,Indianapolis,IN,46204,745 Massachusetts Ave,"745 Massachusetts Ave Indianapolis, IN 46204",39.777008,-86.145821
536,Macaron Bar,(317) 762-6443,http:///in/indianapolis/579295-macaron-bar/,,,0,3977313286151405,[''],[],2021-01-05T07:28:36.825Z,Indianapolis,IN,46204,425 Massachusetts Ave,"425 Massachusetts Ave Indianapolis, IN 46204",39.773132,-86.151405
537,Spice Box,(317) 974-9210,http:///in/indianapolis/570369-spice-box/,,,0,3976879186153458,[''],[],2021-01-05T07:28:37.073Z,Indianapolis,IN,46204,222 E Market St,"222 E Market St Indianapolis, IN 46204",39.768791,-86.153458
538,MoFoCo,(317) 744-8530,http:///in/indianapolis/540039-mofoco/,,,0,3977155386159229,[''],[],2021-01-05T07:28:38.161Z,Indianapolis,IN,46204,72 W New York St,"72 W New York St Indianapolis, IN 46204",39.771553,-86.159229
539,Jack's Donuts,(317) 426-5930,http:///in/indianapolis/533164-jacks-donuts/,,,0,3976837186161137,[''],[],2021-01-05T07:28:38.605Z,Indianapolis,IN,46204,135 W Market St,"135 W Market St Indianapolis, IN 46204",39.768371,-86.161137
540,Nicky Blaine's Cocktail Lounge,(317) 638-5588,http://nickyblaines.com,,$$$,3,3976780886158429,[''],[],2021-01-05T07:28:53.851Z,Indianapolis,IN,46204,20 N Meridian St,"20 N Meridian St Indianapolis, IN 46204",39.767808,-86.158429
541,Bakersfield Mass Ave,(317) 635-6962,http://www.bakersfieldmassave.com,,$,1,3977193186153661,[''],[],2021-01-05T07:28:53.955Z,Indianapolis,IN,46204,334 Massachusetts Ave,"334 Massachusetts Ave Indianapolis, IN 46204",39.771931,-86.153661
542,Bu Da Lounge,(317) 822-8522,http://www.budalounge.com,,$,1,3976874286154987,[''],[],2021-01-05T07:28:53.993Z,Indianapolis,IN,46204,148 E Market St,"148 E Market St Indianapolis, IN 46204",39.768742,-86.154987
543,Hoosier Park's Winner's Circle,(317) 656-7223,http://www.hpwinnerscircle.com,,$$,2,3976787986156626,[''],[],2021-01-05T07:28:54.028Z,Indianapolis,IN,46204,20 N Pennsylvania St Ste 2,"20 N Pennsylvania St Ste 2 Indianapolis, IN 46204",39.767879,-86.156626
544,Indianapolis Colts Grille,(317) 631-2007,http://indianapoliscoltsgrille.com/,,$$,2,3976739186160176,[''],[],2021-01-05T07:28:54.037Z,Indianapolis,IN,46204,110 W Washington St,"110 W Washington St Indianapolis, IN 46204",39.767391,-86.160176
545,Enzo Pizza,(317) 217-1768,http://www.indianapoliscitymarket.com,,$,1,3976946486159405,[''],[],2021-01-05T07:28:54.093Z,Indianapolis,IN,46204,149 N Illinois St,"149 N Illinois St Indianapolis, IN 46204",39.769464,-86.159405
546,The Columbia Club,(317) 767-1361,http://www.columbia-club.org,,$$$$$,5,3976919986157275,[''],[],2021-01-05T07:28:54.120Z,Indianapolis,IN,46204,121 Monument Cir,"121 Monument Cir Indianapolis, IN 46204",39.769199,-86.157275
547,Loughmiller's Pub & Eatery,(317) 638-7380,http://www.loughmillerspub.com,,$$,2,3976706686163742,[''],[],2021-01-05T07:28:54.160Z,Indianapolis,IN,46204,301 W Washington St,"301 W Washington St Indianapolis, IN 46204",39.767066,-86.163742
548,Coaches Tavern,(317) 917-1191,http://www.coachestavern.com,,$$,2,3976619386156576,[''],[],2021-01-05T07:28:54.187Z,Indianapolis,IN,46204,28 S Pennsylvania St,"28 S Pennsylvania St Indianapolis, IN 46204",39.766193,-86.156576
549,Chatham Tap,(317) 917-8425,http://chathamtap.com,,$$,2,3977665486146384,[''],[],2021-01-05T07:28:54.236Z,Indianapolis,IN,46204,719 Massachusetts Ave,"719 Massachusetts Ave Indianapolis, IN 46204",39.776654,-86.146384
550,Punch Burger,(317) 426-5280,http://punchburger.com,,$,1,3976969286154921,[''],[],2021-01-05T07:28:54.258Z,Indianapolis,IN,46204,137 E Ohio St,"137 E Ohio St Indianapolis, IN 46204",39.769692,-86.154921
551,Pearl Street Pizzeria & Pub,(317) 638-3110,http://www.pearlstreetpizzeria.com/Menu.html,,$$$,3,3976625186156830,[''],[],2021-01-05T07:28:54.422Z,Indianapolis,IN,46204,65 E Pearl St,"65 E Pearl St Indianapolis, IN 46204",39.766251,-86.15683
552,Bourbon Street Distillery,(317) 636-3316,http://www.bourbonstreetdistillery.com,,$$,2,3977265886162808,[''],[],2021-01-05T07:28:54.574Z,Indianapolis,IN,46204,361 Indiana Avenue,"361 Indiana Avenue Indianapolis, IN 46204",39.772658,-86.162808
553,QDOBA Mexican Eats,(317) 602-8555,http://www.qdoba.com,,$$$,3,3976390786154587,[''],[],2021-01-05T07:28:54.644Z,Indianapolis,IN,46204,233 S Delaware St,"233 S Delaware St Indianapolis, IN 46204",39.763907,-86.154587
554,QDOBA Mexican Eats,(317) 822-0386,http://www.qdoba.com,,$$$,3,3976748886158081,[''],[],2021-01-05T07:28:54.687Z,Indianapolis,IN,46204,9 N Meridian St,"9 N Meridian St Indianapolis, IN 46204",39.767488,-86.158081
555,The Pantry By Brad Gates,(317) 292-4259,http://www.bradgatescatering.com/thepantry.html,,$,1,3976868486153519,[''],[],2021-01-05T07:28:54.975Z,Indianapolis,IN,46204,222 E Market St,"222 E Market St Indianapolis, IN 46204",39.768684,-86.153519
556,Fast Burrito,(317) 917-8090,http://fastburritomexicangrill.com/menu.html,,$,1,3976896386157089,[''],[],2021-01-05T07:28:55.047Z,Indianapolis,IN,46204,111 Monument Cir,"111 Monument Cir Indianapolis, IN 46204",39.768963,-86.157089
557,Shula's Steak House,(317) 231-3900,http://www.donshula.com/locations.php?sub=1&l=1&restid=5,,$$,2,3976643886163709,[''],[],2021-01-05T07:28:55.053Z,Indianapolis,IN,46204,50 South Capitol Avenue,"50 South Capitol Avenue Indianapolis, IN 46204",39.766438,-86.163709
558,Maxine's Chicken & Waffles,(317) 423-3300,http://www.maxineschicken.com/menu.htm,,$,1,3976928886149116,[''],[],2021-01-05T07:28:55.084Z,Indianapolis,IN,46204,132 N East St,"132 N East St Indianapolis, IN 46204",39.769288,-86.149116
559,Osteria Pronto,(317) 860-5777,http://www.osteriapronto.com,,$,1,3976655186168439,[''],[],2021-01-05T07:28:55.168Z,Indianapolis,IN,46204,10 South West Street,"10 South West Street Indianapolis, IN 46204",39.766551,-86.168439
560,Noble Roman's,(317) 686-9999,,,,0,3976836286161131,"['American', 'Italian', 'Pizza', 'Sandwiches', 'Wraps']",[],2021-01-05T07:29:00.095Z,INDIANAPOLIS,IN,46204,135 W Market St,"135 W Market St INDIANAPOLIS, IN 46204",39.768362,-86.161131
561,Panda Express,(317) 637-0338,http://www.pandaexpress.com,,,0,3976702186156583,"['Asian', 'Chinese']",[],2021-01-05T07:29:00.223Z,INDIANAPOLIS,IN,46204,48 E Washington St,"48 E Washington St INDIANAPOLIS, IN 46204",39.767021,-86.156583
562,Weber Grill,(317) 636-7600,http://www.webergrillrestaurant.com,,,0,3976757186160440,"['American', 'Steak']",[],2021-01-05T07:29:00.401Z,Indianapolis,IN,46204,10 N Illinois St,"10 N Illinois St Indianapolis, IN 46204",39.767571,-86.16044
563,Saffron Cafe,(317) 917-0131,http://www.saffroncafe-indy.com/index_restaurant.html,,$,1,3977593686154999,[''],[],2021-01-05T07:28:53.600Z,Indianapolis,IN,46204,621 Fort Wayne Ave,"621 Fort Wayne Ave Indianapolis, IN 46204",39.775936,-86.154999
564,The Pita Pit,(317) 829-7482,http://www.pitapitusa.com/main.php?page=9,,$,1,3976736786155943,[''],[],2021-01-05T07:28:55.233Z,Indianapolis,IN,46204,1 N Pennsylvania St,"1 N Pennsylvania St Indianapolis, IN 46204",39.767367,-86.155943
565,Alcatraz Brewing Company,(317) 488-1230,,,$$,2,3976525786159397,[''],[],2021-01-05T07:28:55.294Z,Indianapolis,IN,46204,49 W Maryland St Ste 104 (Circle Centre Mall),"49 W Maryland St Ste 104 (Circle Centre Mall) Indianapolis, IN 46204",39.765257,-86.159397
566,Lorenzo's Ristorante,(317) 635-3096,http://www.lorenzosindy.com/,,$$$$,4,3976550086157388,[''],[],2021-01-05T07:28:55.664Z,Indianapolis,IN,46204,15 East Maryland Street,"15 East Maryland Street Indianapolis, IN 46204",39.7655,-86.157388
567,Mesh,(317) 955-9600,http://meshonmass.com/,,$,1,3977676486146301,[''],[],2021-01-05T07:28:55.677Z,Indianapolis,IN,46204,725 Massachusetts Avenue,"725 Massachusetts Avenue Indianapolis, IN 46204",39.776764,-86.146301
568,Nick's Cafe,(317) 951-4855,,,$,1,3976630486159322,[''],[],2021-01-05T07:28:55.825Z,Indianapolis,IN,46204,49 W Maryland St,"49 W Maryland St Indianapolis, IN 46204",39.766304,-86.159322
569,Chef Joseph's at The Connoisseur Room,(317) 600-3577,http://chefjosephs.com/thefood/menu/,,$,1,3976972186155245,[''],[],2021-01-05T07:28:55.834Z,Indianapolis,IN,46204,115 East Ohio Street,"115 East Ohio Street Indianapolis, IN 46204",39.769721,-86.155245
570,Cerulean Restaurant,(317) 870-1320,http://www.ceruleanrestaurant.com/,,$,1,3976152686154508,[''],[],2021-01-05T07:28:55.854Z,Indianapolis,IN,46204,339 South Delaware Street,"339 South Delaware Street Indianapolis, IN 46204",39.761526,-86.154508
571,Acapulco Joe's Mexican Foods,(317) 637-5160,http://acajoes.com/,,$$,2,3977256686159529,[''],[],2021-01-05T07:28:55.885Z,Indianapolis,IN,46204,365 North Illinois Street,"365 North Illinois Street Indianapolis, IN 46204",39.772566,-86.159529
572,Osteria Pronto,,,,$$$,3,3976730086171240,[''],[],2021-01-05T07:28:56.015Z,Indianapolis,IN,46204,10 S West St,"10 S West St Indianapolis, IN 46204",39.7673,-86.17124
573,California Pizza Kitchen,,,,$$$,3,3976566086159040,[''],[],2021-01-05T07:28:56.071Z,Indianapolis,IN,46204,49 W Maryland St,"49 W Maryland St Indianapolis, IN 46204",39.76566,-86.15904
574,Stars Sandwich Market,(317) 822-9999,,,$,1,3977380886155342,[''],[],2021-01-05T07:28:56.213Z,Indianapolis,IN,46204,443 N Pennsylvania St,"443 N Pennsylvania St Indianapolis, IN 46204",39.773808,-86.155342
575,Adobo Grill,(317) 822-9990,,,$$,2,3976703586156262,[''],[],2021-01-05T07:28:56.277Z,Indianapolis,IN,46204,110 E Washington St,"110 E Washington St Indianapolis, IN 46204",39.767035,-86.156262
576,IL Panino by Cafe Olivia,(317) 385-7839,,,$,1,3976846686154055,[''],[],2021-01-05T07:28:56.362Z,INDIANAPOLIS,IN,46204,222 E Market St,"222 E Market St INDIANAPOLIS, IN 46204",39.768466,-86.154055
577,Hot Box Pizza Downtown Indianapolis,(317) 656-6000,http://www.gethotboxpizza.com/,,$,1,3976466486157135,['Pizza'],[],2021-01-05T07:28:56.724Z,Indianapolis,IN,46204,30 E Georgia St,"30 E Georgia St Indianapolis, IN 46204",39.764664,-86.157135
578,China King,(317) 685-8630,,,$,1,3976955986154536,['Chinese'],[],2021-01-05T07:28:56.822Z,INDIANAPOLIS,IN,46204,148 N Delaware St,"148 N Delaware St INDIANAPOLIS, IN 46204",39.769559,-86.154536
579,Pita Pit,(317) 829-7482,http://www.pitapitusa.com/main.php?page=9,,$,1,3976738986156260,['Pitas'],[],2021-01-05T07:28:56.925Z,Indianapolis,IN,46204,1 N Pennsylvania St Ste 120,"1 N Pennsylvania St Ste 120 Indianapolis, IN 46204",39.767389,-86.15626
580,Datsa Pizza,(317) 423-3940,http://www.datsapizza.com/menu.html,,$,1,3977919986155681,['Pizza'],[],2021-01-05T07:28:56.971Z,INDIANAPOLIS,IN,46204,907 N Pennsylvania St,"907 N Pennsylvania St INDIANAPOLIS, IN 46204",39.779199,-86.155681
581,Maxine's Chicken and Waffles,(317) 423-3300,http://www.maxineschicken.com/menu.htm,,$,1,3976928886149105,['Diner'],[],2021-01-05T07:28:57.068Z,INDIANAPOLIS,IN,46204,132 N East St,"132 N East St INDIANAPOLIS, IN 46204",39.769288,-86.149105
582,Sonny's Pizza,(317) 423-2373,,,$,1,3977144886159335,"['American', 'Pizza', 'Subs', 'Wraps']",[],2021-01-05T07:28:57.086Z,Indianapolis,IN,46204,74 W New York St,"74 W New York St Indianapolis, IN 46204",39.771448,-86.159335
583,Ali Baba Cafe,(317) 632-1111,,,$,1,3976854986159718,"['Greek', 'Lunch Specials', 'Mediterranean']",[],2021-01-05T07:28:57.095Z,Indianapolis,IN,46204,115 W Market St,"115 W Market St Indianapolis, IN 46204",39.768549,-86.159718
584,Rock Bottom Restaurant & Brewery,(317) 681-8180,https://rockbottom.com/locations/indianapolis/?utm_source=local&utm_medium=listings&utm_campaign=imm,,,0,3976737786158554,[''],[],2021-01-05T07:28:57.268Z,Indianapolis,IN,46204,10 West Washington Street,"10 West Washington Street Indianapolis, IN 46204",39.767377,-86.158554
585,Macnivens Restaurant,(317) 632-7268,,,,0,3977180186153038,['British'],[],2021-01-05T07:28:57.275Z,Indianapolis,IN,46204,339 Massachusetts Ave,"339 Massachusetts Ave Indianapolis, IN 46204",39.771801,-86.153038
586,Vitos On Penn,(317) 636-2200,http://www.vitosonpenn.com/,,,0,3976788886156624,['Italian'],[],2021-01-05T07:28:57.298Z,INDIANAPOLIS,IN,46204,20 N Pennsylvania St,"20 N Pennsylvania St INDIANAPOLIS, IN 46204",39.767888,-86.156624
587,Hoaglin to Go,(317) 423-0300,http://www.hoaglinfinecatering.com/,,$$,2,3977334286151649,"['American', 'American (New)']",[],2021-01-05T07:28:57.335Z,INDIANAPOLIS,IN,46204,448 Massachusetts Ave,"448 Massachusetts Ave INDIANAPOLIS, IN 46204",39.773342,-86.151649
588,King David Dogs,(317) 632-3647,http://www.kingdaviddogs.com/,,,0,3976754386156003,"['American', 'Hot Dogs']",[],2021-01-05T07:28:57.352Z,INDIANAPOLIS,IN,46204,15 N Pennsylvania St ,"15 N Pennsylvania St  INDIANAPOLIS, IN 46204",39.767543,-86.156003
589,Elbow Room Pub & Deli,(317) 635-3354,http://www.elbowroompub.com/,,$$,2,3977571786155693,"['American', 'Deli Food', 'Pub Food']",[],2021-01-05T07:28:57.480Z,INDIANAPOLIS,IN,46204,605 N Pennsylvania St,"605 N Pennsylvania St INDIANAPOLIS, IN 46204",39.775717,-86.155693
590,120 West Market Fresh Grill,(317) 822-5824,http://www.indianapolishilton.com,,$,1,3976897386160622,['American'],[],2021-01-05T07:28:57.559Z,INDIANAPOLIS,IN,46204,120 W Market St,"120 W Market St INDIANAPOLIS, IN 46204",39.768973,-86.160622
591,J.Gumbo's Down-Home Cajun Cookin',(317) 522-2666,http://www.jgumbos.com,,,0,3976560286157650,[''],[],2021-01-05T07:28:57.565Z,INDIANAPOLIS,IN,46204,15 E Maryland St,"15 E Maryland St INDIANAPOLIS, IN 46204",39.765602,-86.15765
592,The Rathskeller,(317) 636-0396,http://www.rathskeller.com/,,,0,3977358286149818,['German'],[],2021-01-05T07:28:57.609Z,Indianapolis,IN,46204,401 East Michigan Street,"401 East Michigan Street Indianapolis, IN 46204",39.773582,-86.149818
593,Harry and Izzy's,(317) 635-9594,http://www.harryandizzys.com,,$,1,3976450086159744,['American'],[],2021-01-05T07:28:57.662Z,Indianapolis,IN,46204,153 S Illinois St,"153 S Illinois St Indianapolis, IN 46204",39.7645,-86.159744
594,Oceanaire Seafood Room - Indianapolis,(317) 955-2277,http://www.theoceanaire.com,,,0,3976632686158122,"['American', 'Seafood']",[],2021-01-05T07:28:57.674Z,INDIANAPOLIS,IN,46204,30 S Meridian St,"30 S Meridian St INDIANAPOLIS, IN 46204",39.766326,-86.158122
595,Gabriel's Cafe,(317) 635-0132,,,,0,3977188986157876,"['American', 'Salads', 'Sandwiches']",[],2021-01-05T07:28:57.749Z,INDIANAPOLIS,IN,46204,320 N Meridian St,"320 N Meridian St INDIANAPOLIS, IN 46204",39.771889,-86.157876
596,Dick's Bodacious Bar-B-Q,(317) 916-9600,http://www.dicksbbq.com/,,$$,2,3976827586156219,"['American', 'Barbecue']",[],2021-01-05T07:28:57.898Z,Indianapolis,IN,46204,50 N Pennsylvania St,"50 N Pennsylvania St Indianapolis, IN 46204",39.768275,-86.156219
597,14 West Restaurant,(317) 636-1414,,,,0,3976561786158400,"['American', 'American (New)']",[],2021-01-05T07:28:57.927Z,INDIANAPOLIS,IN,46204,14 W Maryland St,"14 W Maryland St INDIANAPOLIS, IN 46204",39.765617,-86.1584
598,Barcelona Tapas,(317) 638-8272,http://www.barcelonatapas,,$$,2,3976998186154186,"['Spanish', 'Tapas']",[],2021-01-05T07:28:57.951Z,Indianapolis,IN,46204,201 N Delaware St,"201 N Delaware St Indianapolis, IN 46204",39.769981,-86.154186
599,The Great Steak & Potato Co.,(317) 686-1880,,,,0,3976501286159160,"['American', 'Cheesesteaks']",[],2021-01-05T07:28:58.263Z,INDIANAPOLIS,IN,46204,49 W Maryland St,"49 W Maryland St INDIANAPOLIS, IN 46204",39.765012,-86.15916
600,Surf City Squeeze,(317) 222-3859,,,,0,3977156286159228,"['American', 'Smoothies & Juices']",[],2021-01-05T07:28:58.455Z,INDIANAPOLIS,IN,46204,301 N Illinois St,"301 N Illinois St INDIANAPOLIS, IN 46204",39.771562,-86.159228
601,The Capital Grille,(317) 423-8790,,,,0,3976706486159562,"['American', 'American (New)']",[],2021-01-05T07:28:58.529Z,INDIANAPOLIS,IN,46204,40 W Washington St,"40 W Washington St INDIANAPOLIS, IN 46204",39.767064,-86.159562
602,Paradise Bakery & Cafe,(317) 634-0404,,,,0,3976893686157072,"['American', 'Bakery & Pastries']",[],2021-01-05T07:28:58.537Z,INDIANAPOLIS,IN,46204,111 Monument Cir,"111 Monument Cir INDIANAPOLIS, IN 46204",39.768936,-86.157072
603,Scholars Inn Gourmet Cafe & Wine Bar,(317) 536-0707,http://www.scholarsinn.com,,,0,3977674686146574,"['American', 'American (New)']",[],2021-01-05T07:28:58.604Z,INDIANAPOLIS,IN,46204,725 Massachusetts Ave,"725 Massachusetts Ave INDIANAPOLIS, IN 46204",39.776746,-86.146574
604,Morton's The Steakhouse,(317) 229-4700,http://www.mortons.com,,,0,3976702586156811,"['Fine Dining', 'Seafood', 'Steak']",[],2021-01-05T07:28:58.673Z,INDIANAPOLIS,IN,46204,41 E Washington St,"41 E Washington St INDIANAPOLIS, IN 46204",39.767025,-86.156811
605,Dooley's Bagels & Deli,(317) 972-8074,http://www.dooleysbagels.com/,,,0,3976740886157864,"['American', 'Bagels', 'Salads', 'Sandwiches', 'Soups', 'Wraps']",[],2021-01-05T07:28:58.684Z,INDIANAPOLIS,IN,46204,1 N Meridian St,"1 N Meridian St INDIANAPOLIS, IN 46204",39.767408,-86.157864
606,Auntie Anne's,(317) 639-5104,http://www.auntieannes.com,,,0,3976630486159325,"['American', 'Bakery & Pastries']",[],2021-01-05T07:28:58.982Z,Indianapolis,IN,46204,49 W Maryland St,"49 W Maryland St Indianapolis, IN 46204",39.766304,-86.159325
607,Palomino,(317) 974-0400,http://www.palomino.com,,$,1,3976566786159053,"['American (New)', 'Mediterranean']",[],2021-01-05T07:28:59.023Z,INDIANAPOLIS,IN,46204,49 W Maryland St,"49 W Maryland St INDIANAPOLIS, IN 46204",39.765667,-86.159053
